year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2013	9									-0.5000027180862087		0.11404775431533457								0.08533337410780234	0.05590692420300951					-0.0035832957288443146									-0.023695952996479478						0.18032422886915375				-0.21335313010869675																							-0.12158695970804338											-0.03438617308134667																																					0.14586367201931713						-0.17956535485058453		-0.38104477972753015										1.5608595608799982e-06		-0.04854292588615068		0.08680924694586774	0.08349374433388157				-0.5000018025546907		0.25206933642010887		0.0019153895292664223																																																									
2013	12											0.06076059100625713								0.057533024291340495							0.13783660360894676										-0.27287590683205476			0.06257343798432208	0.10891741554111507																		-0.2647342975851422					0.04285816700161649	-0.07329950158923325																			0.05838722645464531																								0.04607959535427881				0.09881571594450538		0.15493858708202665										-0.17302600008152852										-6.637069107479316e-07					-2.90126229393594e-07	-8.084532563571138e-07			-0.4999992054912711			-0.04476256010169574		-0.5000015152448926																																																								
2014	3									-0.4999959246066407		0.14296200227046055		0.07391162708057834						0.11571013545045652	0.16383244405730207					1.0324280304353711e-05									6.892911309720789e-06						0.304731361522467												-0.49998948758500816															1.8806672607636155e-05																	-0.4999877148264026																							0.20643236227968215								0.5000003771039356																		0.052797372069043544					0.39014115517082043							-2.6746835466835016e-06			1.0891065637621208e-05	-0.5000053947131938	-0.4999829899302338	-0.45058653283927147																																																				
2014	6												0.12880753663143463				-7.086239683515831e-09																													0.022498613586508207						0.05808885548895362																								-0.010804417421257123		0.005063342594585152						0.011154369949760774																								0.010084761465833003				0.04742380889920957												-0.2758054762582743										4.2595919670994345e-07			0.004363773037253487		8.538265106233455e-08				-0.4999996820766242			-0.0009992100632041949	8.119370609747847e-08		-5.802275109850076e-07				-0.49999995588848944	4.4434941380470265e-07	0.0001235476524317505																																																	
2014	9											1.035431009129757e-06		-0.027442615649924527						-1.6242419439687233e-07						1.4973349950461343e-06																				0.15063874928656462					6.997869384586095e-07	0.14486574861747764																								-0.03423571275497157			-7.14952886695684e-07			1.1150009519623178e-06																																-8.115921840934325e-07										-0.4385229324019262												-2.282821692918573e-06			0.10627320281599377				-0.49999920425046224	0.03861146709357661		-0.4401909236088181										1.3065995002940812e-06	-1.684328997613165e-06	3.3940892782058863e-06																																														
2014	12									-0.0934703601195551		0.02022316111401445								0.013526195696070796							0.03228131126240167														0.038885464923828356										0.04783201252061222																																	0.008144257501680827																								0.015101913843002654				0.03053019092389264		0.02263532330712827										-0.06274803212883084														-0.0023283103742306414		1.48019298112479e-07		0.06517296606707135	-0.29304037413256434										-0.23485252718713273	-0.10789090871005767		-1.570673951436877e-06	1.6903271059013387e-07		-0.5000006561033223																																													
2015	3																			3.2700247831270866e-08						-1.516777331969637e-06																				0.26596720675236524						0.3852041667955199																														-8.760900066817937e-07																										2.293865082231321e-07															0.02933579452411824																0.012463095548646894								1.438823926979733e-06						-0.5000019469404134	-1.292916544945886e-06	-2.4963157597279454e-06	-4.010279049630894e-06	-2.067562753018747e-06		-0.4999987498978159	-3.3283708180149713e-06	-0.13029791628972068	-0.2829818108506206	-0.5000036580787538	0.22032973319503596																																								
2015	6																																		-0.17765510498821943																																	-0.2881213841790303																-1.0455199839799654e-05																								-3.6263256496281563e-06								0.1755852485591387					-0.4999967972245499	-0.4999999891913575												1.90430308708254e-05				1.4621407726339984e-05	0.088074439564173	-8.28183796562487e-06					0.47334478123110946	-1.0402038698443909e-05	1.4106073148421648e-06						-0.5000083641913566		0.2789331898566906	3.397038334645031e-06		3.6334374752406897e-05			-0.05022081352978089				5.736207430596987e-07																																							
2015	9											0.061448760322673664								0.03379027795272927	0.05826542343460828					-0.022745380039299847									7.580331294471005e-06																																	4.886980970273513e-06											-3.5215214859784124e-06																																										-0.10372462211636226	-0.018509296877048158												0.10543529086784365					0.052266446467449455							-8.029963842977889e-06							-0.2853816045844938	-3.811929370982725e-06							5.843786414972043e-07		-0.4999961743280314		-8.930549293792621e-07	-0.4740076433323838	0.49999018780625176	-0.4068302696137383																																				
2015	12											0.06700355091012683					-9.956764809646327e-07			0.025951421718004814							0.12035779707108343													0.1077918267294229																							-0.19070576642801454																																																			0.10367026331340623							-0.22210937758428098													-1.237747882216204e-06				-0.2201701518588616															-0.2702454796939605	6.763829391908837e-07							3.8348575970796215e-08				4.7567383167239996e-08	-0.23113235429865112	-2.231980857059007e-07		-0.2904101714642436	-1.019286186284059e-08	-4.020799811686386e-07	-5.163905512002622e-08																																
