year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2014	6												0.26891890432293775				-1.97204673188419e-07																													0.09402842969497038						0.31898311494882725																								-1.0171308103164512e-07		0.009488230675200639						1.626778892005356e-07																								9.203078283034489e-08				7.254370016354119e-08												-3.5814926511445553e-07										-1.8204780890274927e-07			0.12911987654462648		-1.6525390475069364e-07				-0.5000007082206912			1.1827586144220568e-07	-7.281278346599955e-07		0.19020523610168183				-0.010743292397964215	2.484923971343204e-07	0.500000715131321																																																	
2014	9											-3.9333921904152605e-08		9.358449374078966e-08						-2.1560835588395838e-08						0.053320594326639645																				0.1319182379045715					4.778582306931614e-07	0.20651102471541583																								-1.1631122794243721e-07			0.12221812915329403			0.10157296095654725																																5.01657754877613e-07										-0.0002016395948001089												1.8649327564130928e-07			0.06370178326637166				-0.26602482967919977	0.03833737516181037		4.7271895153115013e-07										0.011993688706020918	0.03665189347512641	0.4999991000759873																																														
2014	12									-5.18079261047745e-06		0.15409645493722826								0.04823287369715253							0.30012166155177544														0.252208026806583										0.20027490515239446																																	0.1611179547301806																								0.0714933829708157				0.4702271314071045		0.1825119222543865										-0.2274024125941162														-1.1337323993783378e-05		-1.394680977649361e-05		0.5000013942278264	-0.49999128169415447										-0.5000133981071527	-1.540514030527156e-05		9.38552073208295e-06	-2.6265092485075466e-05		-0.11280160648349544																																													
2015	3																			-2.0804305935018047e-07						0.04030801305231209																				0.10793388377945552						0.1898638484621039																														0.05893609486281025																										2.685878392471993e-07															0.15146128749949828																0.03269795491746505								1.5272471641193956e-07						-0.09628774626906902	-4.1976534917625074e-07	0.48550391323077596	1.038353509465416e-06	0.019889208828810265		-0.3421869445079024	-1.6914899595512315e-07	-0.06597338115366135	5.330887581249612e-07	-8.824050683611261e-07	0.41785248801916086																																								
2015	6																																		1.3862385528244292e-05																																	6.9121177765558175e-06																-9.863008763708992e-06																								-2.854798265023731e-06								0.0837009834286826					-0.014131367447856877	-4.8624469295099415e-06												-4.157415669827667e-06				7.208905855918438e-05	0.0020607408558255304	0.01292837638188069					0.22181959096499612	4.281127682168909e-05	2.2121706867894588e-06						-0.1639810516636003		0.3574617449223969	-2.5496599746267543e-05		0.49999315702262737			1.774055478987565e-06				7.74235324984145e-06																																							
2015	9											0.11270375810184757								0.05193418476788043	0.1605621211449786					-2.9126042004800083e-06									-3.677920496283597e-06																																	-3.537045556340388e-06											-3.3283135788769665e-06																																										-2.546392558747436e-06	-2.7522663411157992e-06												0.34207208400089306					0.21995160527431445							0.1341996247836947							-0.4618499225345175	0.10515595032036916							1.9411426624524696e-06		-0.007838825858503096		-1.774173885341939e-06	-0.15687680648838662	0.5000130293829963	-1.50229345667315e-05																																				
2015	12											0.33599836490980234					0.2406477815387569			0.12888507177186492							0.4999739932680001													0.4999806339842789																							-0.14979275104525613																																																			0.49998115609108595							-0.35888081340947303													3.4787237500506325e-06				-2.1739980476416843e-05															-0.5000206726058869	-1.2508701908043277e-05							1.8970167971564778e-05				-9.101018120278071e-06	-0.43421369069602084	-1.1073285593566087e-05		-3.065443559432529e-05	1.004208464654833e-06	0.23744291174043883	2.6446797053010667e-05																																
2016	3											0.2248251238935548					0.2308039941655073			0.04608513700935384							0.363938321089697													0.49999923419964964																							-0.34643701654470277																																																	0.4800848620350394		0.17352529798244606						-1.6746946213250454e-05	-0.21317859311501247																	7.058292319461166e-08				0.5000057399085687											-5.55170848595788e-06												1.8151384902435254e-07	-0.4596227320839231			-8.754287366501364e-06	7.256710968429938e-06	-5.865731593313015e-06		-0.5000027685764693	2.820478290143733e-07																														
2016	6											0.05131074744312068		7.108016413257002e-08												0.046681777201623954																				0.09659522375748616					-1.5425084308648446e-07	0.2788246383885514											-0.15810801377498843													-0.003455225937279978						0.16403322972543513																																																														1.3432504957451338e-07									-0.013635062412477838	-0.052108875600577226	0.5000000161894872					0.4082313877727461	-0.05071200683289541					5.5226568439933766e-09				-0.07466852812565909	-0.20318417575299833				0.010194220010961898	6.237059207497857e-08																												
2016	9																1.3399526020289115e-07																																																																																											0.008569797918402811																										0.1366711585035663					0.04725393547168849					2.6219222387935404e-07	0.28244188979655527	4.42763938425757e-07							2.38928259072326e-07		0.4307745056971506					0.06513796198440494	4.906252697486753e-07		-0.01615087136934056			-5.110015605336028e-08				-2.33339501026456e-08	1.7212704882755342e-07			-0.006418173960159129	1.9929368403412445e-07		3.8517715727978427e-07	-0.0436976179260716	0.09541583524612454																									
2016	12																-2.0550226526007307e-07			3.6941772361836598e-06						0.07531997822129391																																																																																								4.1643757940266906e-05																								0.038723217047268645	0.037009054033892284					-0.002220907796184894	0.3987269271918948								3.4165350433847698e-06	-0.030137278410088345				0.4999898326060389			-0.07411704024857416		-0.007016468734492153							0.00949196664873109	-3.826010869076686e-06		1.836803450560452e-05	5.263676918151585e-06	0.07908376454133037		-5.714955843503458e-05		-0.02491846336826184																									
