year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2017	3											0.11822915375907826		1.8545933836072156e-07			0.0032913829856349485																							0.1387541368161905											-0.03331562414502351	0.5000003304714314											-0.3470228580483418																			0.25474579488530497																										1.178414809256006e-07												-0.03662275315038446																		0.17412443115904178						0.0483371766832392									-3.5251926560279535e-07	-0.16808238510118326												4.64600774838123e-07	-0.40141195497792526			-0.16303685712543586	-0.5000012974431478						1.0819543772911879e-06			-0.08798976657696961																								
2017	6													-0.03339885828830195						9.802892979558241e-08																															-0.08405041150618338	0.3238538103669777													2.182200667086102e-07																	0.07302295402109106																										-1.7865020088372833e-07						-0.003314606801892461	0.04644764744844488																							0.05053714546898997	0.05250412339238633														-0.16131061110734107	-0.3227262345195054				0.26306137806356106												-0.15190236424598955				3.3678895121428754e-08			-8.339104577168947e-08		-0.5000004155692697	-0.0533160280543417	0.0005920907499373922																							
2017	9																-0.05541598203336325			-0.0032379473161324576						0.11931499541120903																									-0.036502346297813265							-0.020577865649615414																																																		0.04366461726652243						-0.07057376116455696																								0.23340652539842913															-0.16189694443602964	-0.2122585729743018																6.687579710531175e-07	0.20522064761995853	0.00013434921460236056			-0.4809691046852869		0.28494539994991175				-1.7737355061065295e-06	-2.2796160400218212e-07	-1.608045016165062e-08	-9.724760964902859e-07	-0.345254788356417																			
2017	12											8.109756579714142e-07								1.2317785893245674e-08																																																																3.464872747556983e-07																								-6.359449541845064e-07				5.64990267003289e-07												-0.28046736145187917																														-0.34560030942426617																	-3.7611340593549756e-07			-0.014484767738983996	3.876540689806385e-07		1.7016790341065066e-07	-0.4999988753213819	-0.1459003903932508		0.500000872950921	-1.2952144442235144e-07		0.4508983569967365	-0.06531615753548133	3.1260726329306654e-06	-2.278702905605515e-07	-0.09913804768160467																
2018	3																			-0.05538904035131452							-0.18782992795994186																																																									6.93804805058828e-05																												7.288085723445709e-05		-0.21635131978597089																				3.221267737626154e-05				0.43573232791084754	-9.217730655986755e-06						0.27751071825543716								-0.3578024367639979	-0.34263935034868803									-0.49996703929384095							1.8094847148181597e-05				2.047415064007355e-05	-0.05348818991587893				-9.006729999375554e-06					0.49997952653174066	-2.1939453468699564e-07	0.0001359729092525675			-8.563246986701048e-05															
2018	6																			2.4724599653177504e-07	-5.911380162314839e-07																																																																																																				-1.3156396642924498e-05													-1.3085299964713656e-06					-2.6050181164933506e-06										-2.123162827864536e-05														-0.22083029017268258			-0.23207082591255232				-0.04772226792503744					-0.015748508586701303		-1.1371130461066815e-05	-0.4999899747308965			-2.598511371096475e-05	-1.2060817462154076e-05		0.12867857447018932	-5.441392401935973e-06	0.3191469051936342		0.12505585392557447		-0.05645042019853261	1.836908189763982e-05													
2018	9						0.004010531596734256					0.006538312324001417					-0.019419030598342216			-1.6793896674747767e-08																																																																2.4170892296772466e-08																								-1.2035725274045512e-07				-1.1080325401408161e-08												-0.10812343611692508																														4.795991435033027e-08															1.5387444357752182e-07					-9.979270318003292e-08					-0.038783781979305494			-2.5776504274241753e-08		0.15595592384976126	-0.21978768846268262	0.06230877450064082	0.15730119321980893		-0.5000006159235456		1.2395842596998387e-07	-5.850893816562076e-08												
2018	12																			-0.01505453901125589							-0.0829996316987465																																																									-0.029081443881839225																								4.377353378751083e-08				-0.056440774691373014		-0.09317980355554607	0.025792956125194017																			0.17019484956496347					-1.3412259461992412e-07						0.059651091061330576								1.1390440650540401e-07																					-1.3034212041592232e-07	-2.776209475070002e-08			-0.49999994516818536			-4.874472573205216e-07	-1.2564922168825739e-07			0.13422358684761704			1.4335636593001063e-07				-1.5461053867815366e-08	-0.11310581446236549											
2019	3											-8.604664068439143e-09					-1.4251910158122922e-07			-4.0977718715740426e-08																		4.377152008304119e-07																																																																																						-0.15936139033413318																		2.249018241349106e-07												1.332534211582484e-07									3.421783158079292e-07							-1.9352107298555523e-07	-3.8895044751660066e-07								-0.05279077492912574		1.1395585305376417e-06				-0.00018651381309496532	1.9435546954951459e-07				-0.2101649058784691	-2.2449825726968916e-07	-1.0550264880638568e-07	-0.27077308087303087	-0.043850951594587635	0.23712621284512458									
2019	6													-0.11399228702508676						1.9019213585708922e-05						9.401138806737335e-06																																																					0.1554820330431942			0.26212524893095923																																							0.08325258631685555																							7.79066979183792e-05					-6.960612240367111e-05				3.841397702043643e-05	-0.21355416156528145						0.44172939260561467					-0.5000365933444901				-4.504574283531365e-05					-0.5000236731897488							0.49989642829316067				-0.21653427337738115							0.15842756453486825	0.00010934930179088902			-0.0569604512061139	-0.5000097157874768							
2019	9											1.560356487186248e-06					4.012028960855901e-06			-1.8680052142393048e-07																																																																																																				-0.016346690393477654																			0.034071940829351555					-3.878597731924391e-07									1.0759415034904332e-06												-0.10392344091917523	-0.13814058039818178			-1.3840515756496355e-06										-0.06441709567740196				-0.3002780162987544			-2.9070144285454554e-06	0.05522249140926219		-0.14083486464301168	-0.005368875460291744		1.065815023629819e-06	3.229527902045365e-07		0.16277372262600967			0.01723656677267969						
2019	12											0.02420560400737431								0.00478560868452803																																																			-0.0030853833207880113																																																																																		0.049342788292776524	0.01245531051707962											-0.1103533835484989				-0.0010379234282930233								0.11581551275271958		-0.16995670362342585				-0.31792532049264643				0.007190265853983976		3.996425819827219e-05	-0.04407213161574996	-4.989265269895079e-05	8.455723010313546e-05		-0.10189389888685298	0.17547027439405496		-0.2024087539483539	5.6559666886111693e-05	0.06132495745122441					
2020	3																			1.8377262272369324e-07																																						3.636900281318392e-06																										-0.0007759707739778669	5.1051146674402695e-06																							-1.6379213027142633e-06																															0.014823803396491413							2.7681826399705048e-06																			-0.03814652809083694									-3.4404235297686212e-06							0.010562868853812857						2.084905025065638e-06	2.19322828519832e-06	5.664797990727214e-06		1.143774736741571e-05	-0.003233354082564586	-0.015356372491179405		3.006492399211729e-06			-0.016062661898585656	0.04817062965027399	-0.5000137703709093				
2020	6											0.06582465197372667																																															-0.09126796716339047										-0.199911309396109															0.005218066453928945																								0.01910631222401032							-3.341164736615513e-06									-0.039026748841453796															1.0044872150380486e-05			0.10284289024775178												1.5391158838012024e-05						2.6769414591228205e-06														-0.03770005046261109					-0.33182560617877455		1.0824793920027407e-05		-0.5000003054082013				0.098044011978298			-4.8421045802578375e-06					0.37156172491946243				0.12030805089577704		-0.08321583955065935			
2020	9																																					0.07388889746551032																																															0.03305268511420663																							-0.10578663130548485																																				-0.3297275034029102		0.22243697723342543							-2.3668481650333781e-07	-0.0786151031046562						4.621031002646088e-06														-0.15846943952289583					-0.28580600133619843		0.5000056813410252				-0.49999993484254945				0.24185107776936074			-0.15087371051203863			0.5000011418047506	0.38888148237107156				-0.5000004753505903		-0.5000003977720394	0.14915725469119676	-1.7494982180117342e-06
