year	month	ABC	AD	AMZN	ANDE	ARDNA	BC	BG	BZH	CCU	CHE	CL	COKE	CQB	CRESY	CTB	CVS	DAR	DECK	DHI	EBAY	EL	ELY	EPC	ETH	F	FARM	FDP	FLO	FOSL	GM	GNTX	GRMN	GT	HAIN	HAR	INGR	IPAR	JAH	JBSS	JNJ	JNY	KMB	KO	KOF	L	LEXR	LTRE	MCK	MDC	MED	MGPI	MHK	MIDD	MNST	MO	MTEX	MTH	MVL	NAFC	NATR	NUS	NVR	NWL	OME	OO	PBG	PEP	PFGC	PHM	PII	PNR	PNRA	POOL	PPC	PTRY	REV	RYL	SBUX	SEB	SNA	SPTN	STKL	STMP	SUP	SWY	SXT	SYY	TBL	TEN	TIVO	TOM	TR	TSCO	TUP	URI	USNA	VC	VGR	WBD	WHR	ADM	ALV	AVP	AXL	BID	CAA	CHD	CLX	CRI	GPC	HSY	KTII	LANC	LEA	MAT	NLS	OATS	RAH	RCII	RL	SAM	SAP	SHOO	SKX	SMG	TAP	TPX	TSN	VFC	WWW	WWY	BWA	COL	LEG	PG	RDEN	SENEA	TRW	UVV	WMK	COLM	EXPE	HNI	JAKK	JEF	KCP	LNCE	PAS	PRGO	RGS	SNMX	SWK	UL	DPZ	JJSF	MOD	RAI	BDK	HLF	HAS	NTRI	PBH	ICON	IMKTA	K	THS	JCI	JSDA	SEED	ADY	CROX	CENTA	HOG	IBA	BARE	FACE	HBI	SUSS	WINN	WRC	BGS	ALCO	G	WBC	ETP	HOGS	DAN	DPS	ATVI	CSKI	DL	CHBT	LO	MJN	PM	SVM	CZZ	BRFS	DOLE	SPB	TSLA	PRMW	SODA	TTWO	WFM	CHEF	BTH	EA	ZNGA	LKQ	POST	RNDY	BNNY	CG	HSH	WES	BDBD	LFVN	MDLZ	NGVC	WWAV	PF	COTY	CSG	ABEV	ENZY	SFM	ARMK	ESI	FGL	KATE	CPG	SC	GPRO	NHTC	DPLO	FRPT	SFS	VSTO	BETR	ENR	BLD	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TPR	TWNK	NBEV	CELH	WOW	ROKU	APTV	DLPH	CRON	HFFG	KDP	VNE	CPRI
2016	3			0.12001546105066511	0.0018601529252926003		0.02971904153657007	1.010883731148627e-06	2.837122573664787e-07	-1.6612052686118002e-08		3.957923121833569e-06				-1.5839065565274936e-06			0.04298738130825566						0.02126760123664077	1.9706832199517028e-07		-3.483062667826129e-07			-0.060943854075455155			0.03442319470393967		0.031596448503002764		0.04922007510143991		0.038828789202173704	-1.1270741236224706e-06			-4.390061367661868e-06		-0.13200473618422937				-0.03158417155350567	0.0022300591934355375	0.015515258237278087	0.10742696597863294	0.13313838430588695				0.01944870067866762						0.053456480115915084	0.03202656888288528				-0.2121506196343227								0.007659450206031177				0.24094854834168633		0.03747524586651741		-0.04609948175977949			-1.1943851288760993e-06		2.637174742349874e-07			-0.0031257192069704103	0.09588649773561196		0.025482051299511522	0.006155737635111179				0.019949314352929962	-5.790557263529022e-07	0.040868931372613916	-0.10514720071465619	3.072420212976268e-07	5.003632827770969e-07	-0.15261657652997662					1.8993786241461972e-06					0.015003952023194976			-0.028825233379551635		0.06294265009853947			0.025199856809355433	-2.3373397651788763e-07		0.044519132142413924								-8.088315528348659e-06	-0.06549229794066151	-0.06406502473111675			-0.10422484118617006		0.08686615827076181		-0.014979576381082813					0.18031259242771783	-0.098944630381487				0.19998681914825067		-1.0970824834982575e-07			0.018562634563503964		4.987372019719643e-06	0.07981742986475315	-0.0461704248317056			3.225009903976372e-07	-2.3308340503638137e-07		-0.02644455008645039			-0.000608409709468217					0.1911575750693322								-0.04480291044626196		1.7972005054878743e-07		0.12141596923940591		0.035137337629352935			2.6230285924861445e-06			-0.06227673336973681	2.0861221463098293e-06			0.05395902664337608		-0.020379739227780674	0.0241415807374829	-0.056699004794508345			0.32317275741123863	-0.09142862335010325	1.2616283219593104e-06				-9.463197086622165e-07		-0.11156719455895125		-1.8061807104548923e-06			2.7099445622479547e-06	3.5093775017618822e-06	6.830253361871274e-06		-0.3468146525720443				-5.106370339052598e-07	-0.10456685972546598	-0.4500939616340818	-0.18773744591557417	3.7844526262568943e-06	6.469796065550622e-07	5.7503186957529674e-08																												
2016	6			0.047109056715821926	4.500969546996009e-07		0.028221169894039843									-5.335694271046103e-07	0.0943493097057706		0.027667057807449696	0.02450335773032401		0.08378711403752977			0.020241611068171513		-8.426695354725681e-07		-0.001606777017639598		-0.05974364580005022		0.00732795034987756	0.021914349181854042	0.026551073648156554			0.03216077079151445								-0.15727422831365911				-0.055586532122855824	5.951748939261967e-07	0.021616802851150026		0.07626543520886428		0.17357233081360052	2.617111385862243e-06	0.018257310581418378			0.007243357349171644	0.019767053296272725							-0.12047900817138454		0.04506672029656411						0.018071722807196967		0.05796183737521622				0.01015968540364021	0.03788850905940061	-0.03153295247915884					-6.180659754896308e-07						0.031293112589059216	7.587658325781269e-07							-0.07119622240740132	-6.648200119520335e-07		-0.11328279440601705					-0.041570391991165606					0.03700451797047184			-0.03480506697852445				0.035601779843841504		7.670816874097704e-07	8.39944348209338e-07	0.030425075485456712		0.08253600032910584					0.04775789722752172			-0.03937727399706292			-0.11771603942452362		0.03615296359936129		-0.0276869805722893					0.06936995055975374	-0.13534590821262535	-0.00816252904776607			0.09917988896115747							-1.118364102130008e-06	0.05737961468856274	-0.036369237650429896						-0.01287648095716179		-0.0016546790347937185	1.6968625899262055e-06	-0.03300321877828777	1.3311916428036293e-06			0.07670030337422731					-0.07306808920359688			-0.1676791156610918				1.991609070164295e-06		0.029175880353271958			-1.215342134592299e-06				-0.09186860124519726		0.11514780805053824	0.03138512976256235	8.938545870427673e-06	-0.06384232850384627		-0.08743093005263641	-1.130935426095093e-06		0.12026816542951804	-0.06754949644530342	0.05420111272015141	1.955241769700489e-06			5.08455772150322e-07		-0.3404464325494147		-0.018997752576349135		-0.03446191126325721	0.2038819011716068	0.41658262592233447	0.11807306511514952		-0.12993730093108127	-0.079134960318127	4.0805506437107845e-06			-0.09300828152758461	-0.03351585997366542	7.902054861616875e-07	-0.16069892692992124	-0.05199263154825329	0.0010514615073397298	-1.5317221232984531e-07	5.033439521313392e-06	-3.090403936986915e-07																									
2016	9				0.05148511338313126		0.134971302354627	-4.44193351787428e-06	0.010471004682165212			-5.653480954586398e-06	-2.5158207269600844e-06									1.1303943121867743e-06			1.7779423531565507e-06	-1.3515372400034318e-06			-2.8067600832354973e-06	-1.8615119738279978e-06		-7.019422864470533e-07	0.026912882717536998	0.05785036599152922			0.08051149943839643	0.11714139129508501		0.0445250200753271						-0.3815808946315195				-3.6597921675594472e-06				0.32399083995310846	-4.620269630735205e-06		-6.386931668960182e-07	9.716019687139432e-07				-4.455222707897872e-07							-0.23985291501366773	0.04122950703849996					0.03888778117649924		-2.7571481064866058e-08		0.17145516422975907	-7.932953302183133e-07			0.04513027260258105	0.10176904881572614						2.890824139488191e-07	-8.190721563796153e-07		-0.11049059116257941				0.033016654816053544							-0.23893935693537266												8.233116010213711e-07									0.04456567339936152		0.11407091773436823	-5.619672626949051e-07		0.23693526289159275	-2.8322010001812464e-06		-3.3642612949349542e-06			-0.2460079194140475					-0.28784607014139657		0.1337517298906904	6.947097763153592e-07				-4.2135209680155e-06		-2.446383034327411e-06	-0.49536078556571245	-1.6317703509357067e-06			0.3901235392599752		3.265022682958644e-07			-1.3046130841446105e-06	0.00931438195980992	-1.1052371846537354e-06		-0.15948257290443768	-3.708747856518258e-06					-0.0190762545152441		0.00155180379686399	0.022017136855907567		-4.432996852357453e-06			0.14417118905432308				3.458161988520484e-08						-2.3884683583840074e-08	0.38762779826557003			0.05932790624522747			-0.0030729136871020047	-4.751240123665515e-06		-0.03624098931183984	-3.525277012633162e-06		0.4673246088437938	0.05710049924533932	0.14146236340461255	-6.669157904983527e-07		-0.2665350119531345	1.691948777777398e-06		0.2836275965406227	2.8364738855570897e-06		-2.6960206609824465e-06			-0.26740592139666364				1.7502424590287322e-06		-0.23196326731656847	0.3308263990362626	-6.05768589910384e-06	-1.2225977644770588e-05			-0.1084033519730196	-0.2711825127551908	-0.313451552456981		3.3181418573716134e-06	1.4019062079080499e-06	-1.1638071193623106e-06	-5.434140323180439e-06	-2.290051930364789e-06	-0.037024164388270143	1.6771813235337048e-06	-6.795327093792229e-06	-0.38913315251308583	1.237331751989256e-06																								
2016	12	0.006064651567898106		0.055860663936229404	-1.6551879197917803e-06		6.526959181988874e-07	-1.8540608863052793e-06	-1.8296552878409338e-07						0.03266269778438184	-2.0980368911866583e-06					0.027887768485450222				1.642520135156692e-06	1.4698263168969925e-06		0.003088600308637374		-1.4865385814734886e-06			0.01059240428891401				0.05209402601168977				5.370790496751534e-05								0.027937999619892163		-3.7395159821406546e-07	9.070462040366303e-07		0.12585813051439781		0.1514370982152533	-1.7173271432522538e-06	4.174873358951007e-06			0.005585875741879093	0.03687378779621063			2.5726461421519925e-06				-0.1096422913745734						-3.858646143485336e-07		6.597541078073309e-06			0.030078719732563746		0.01287693802019961	0.034587488717695763	0.028702339835120556			-3.5499034680852657e-06			2.0297591858800392e-07	-2.2061059654960393e-06			4.2926924781805246e-07		1.8607977420711413e-06	-2.552718927806642e-06		0.006338022915093574		1.9580137037776657e-07		9.55343824527874e-07	-0.05455633703654637	1.7928404816344779e-06		-0.15128824223206783	0.043562899187440406								6.44113680295316e-07	1.7602756016114636e-06						1.330527122748916e-06					6.640961528319831e-07		0.03248683910006299			-1.0472088921803267e-06					-0.09795365549682507					0.056420917108247676	9.886101463652064e-07								-3.616129938992103e-06			0.13380901779582555		4.295092102815596e-07			-1.2110279828345727e-06			1.054416151190574e-06					1.8323562650164188e-08		-0.0020964833238311695		-1.1696853120832228e-06	0.04208257024201811					0.0938126913749534					-0.09414872827202661			3.3711613734690093e-06		4.695010286061341e-06	0.10055036031331797									6.826650819725832e-06	-4.682832581659832e-06		0.23629574146836924	0.023929507385797362	0.08134235347344006	6.880518850774095e-07	2.560420997074336e-06		-0.05250968163252303		0.18165616941918267		-3.139024050763545e-06	1.1690163502489848e-07			-4.14860874142966e-06		3.3425011474967147e-06		8.541061804586273e-06	-1.3027056101480824e-05	-0.06275415086408245		0.0005725337772295324	-5.435641568104903e-06		-6.108696610028921e-06	-0.14810389907756372	-0.17520408491462044	-1.1124932174572521e-05		-0.3788467482926677	-0.04276794047342527	-7.250001191907029e-06	-1.1170466918993901e-05	-3.3500635699832733e-06	-8.849513213826729e-07	6.3652910518579585e-06	-2.496371289931222e-05		-0.3051808356055964																								
2017	3			0.08526068853672573				5.758885502179742e-06	-1.678131619900648e-05							-2.1112937250156687e-05			0.04520159903917031		-8.859316488694258e-06	-9.887330830787565e-06	-8.284647890240329e-06		0.05945868786693195						-0.04353100454848377				0.05609421742695177					-1.5908956672419103e-05									0.02308786649566997	-8.09487109765281e-06		0.04833400535810726	0.13192625978782668	0.17750213906691414		0.26707893993400283	5.394091032866738e-06	0.007597569296012468			0.06071137681875055	0.021844043956807464			0.06609281033306492				-0.2677980672741806		0.054971049624768974				-7.550426052557711e-06		-2.1922187486391512e-05			-1.0135807989747294e-05	0.1699824057013742	0.060345650659242134		0.07573527808955548				-1.8519892024879973e-05		0.012687707296351755				0.047205681519388365		0.08248123515304726	-4.285133384977924e-05							-0.075222553188416		-3.0478224992613108e-05	-0.1664470530498242			4.821866191228039e-06							0.06017303867522947			-0.08415728947836591	-1.1397241358588908e-05	0.03804054066771815		0.058000507230429196	-5.872726304196979e-06		-6.0804444983884016e-06	0.03999826594854152		0.14552031955423758					0.09654533718166258			-0.0508252068332921					0.10005662710580018	0.03794949658559443	-0.06974521949068757					0.0035209270165103414	-0.19531281212587537	-0.012111393024725286			0.2383825710959484			0.2698294398338828		-4.1957377403263566e-05			0.07609698898740534	-0.02674444643010832	-8.901322857509406e-06							-0.009809550495790338	-9.031338496643068e-06	-8.057239021450974e-06	9.760042908523802e-07							0.04620096889343789	-0.11199513674732578		-1.4932452740489433e-05			-9.166380063049292e-06				-6.521746024840807e-05				-5.249875028728336e-05		0.009374463738275654	-0.03517523456186094			0.036345649332836516		0.05705758228089409	-1.2221704196447167e-05		5.225219728404597e-05			-0.1088632153882149	-0.05706149602471427	0.09363291927099274					3.4644398532665333e-05		-4.5170967662546564e-05	-4.59397745408643e-05	-0.08358420656811628					-0.19741494871026627	-0.33070222897434765	-0.33344513505974704	-3.9635458655454256e-05		-0.25634884850191064		1.8861921959383618e-05	-0.2322182629830632	-0.057059676944092245	-0.03874597617993027	-1.9682577230066047e-06	4.435282787672876e-06	4.554985333095812e-05		-0.09213378421567621	-0.023421181469908552																						
2017	6	-1.1444444621843065e-05		0.0687801983169573	-2.309258392251137e-06		-1.3457131423167813e-06	-9.261473578960381e-07	-3.4412142358150915e-07	-5.227944117059286e-06			-3.611777232598129e-06			2.1358426723493044e-07							-0.014818739040547854	9.48286343373861e-07		2.1246064843066104e-06		-3.2332080741851352e-06	-2.7430234198951183e-06	-0.04417759782299532	-0.06019926473461506		0.044813977138422494		0.015943088958547198						4.825240307656158e-05										-2.386397970519318e-06			0.18461576099131963		0.13126486188447806	-8.050630897044898e-07				0.014601984326001505	0.026971731207799242		-3.2009566860308436e-06	-2.7536789676238415e-06				-0.3834232134043028						-2.358425348722927e-06							0.02516775883464022		0.04630293434039196			-6.81794311796844e-06			-1.5079183688310252e-06							2.1129290989894645e-06		-7.2337689230546795e-06		-3.5099201159041203e-06	-2.7948635045817565e-06	-5.071363258759362e-06	-0.09874892494561831	-4.47271087947778e-06	-1.5392831511603554e-06	-0.1903782543425065	-2.9090985945095993e-05		-6.527499426723281e-06				-9.884628590380492e-06		-0.09891938432884448	-5.148981339131251e-06			-0.13984318063425566	-0.0472984446249421			0.04364605265457391	-2.7087033357197886e-06				-6.499542464293556e-06	0.042265414532308226													0.1029572147258688		-0.0953579446214897					-1.6860570295710242e-06		-0.007410530891765332			0.2351017269402032		-1.1383500205580593e-06					0.015708403880957837		-0.06602033305749298				-4.480388706502496e-06				-0.003658362304658335	0.09828948968056195										-0.15936599186077305		-3.378914179210556e-06			-1.363323189031735e-07	0.1276590438175795	0.07010623318242454		-2.663415767223192e-06				-4.885961013175287e-07		0.004150147030594339	-0.20853236653516333			0.022933165234666354	0.09686290712450195	0.0015597198653557677	0.2782602762253531		2.588019982854049e-06		0.276253059862683			0.08472531269764087			4.6206717447329135e-06		-2.4645353672848283e-05		-0.03434600923800076	-4.9646942398145484e-06	-0.10510797876492964		0.41120108062304184	-0.17242346412951567			-1.2458712473926622e-05	-0.1757010288437231	2.3230660317106598e-06		-1.1026512496736558e-05			1.3241851673170788e-06	-0.06124937165505888	-2.0873334683628744e-07	-0.07135110493947405	-1.431709875528719e-06		-0.3143084381061155	7.652590434039443e-06		0.08260315064381618	-6.340735468490203e-06																				
2017	9			0.052592921450518706			-3.2039803288818942e-06	-1.0714376705091931e-05	6.6924723297852976e-06						1.7909146379111575e-06	-0.004270383764373589					7.656602535102502e-07	1.6216300619704918e-06				-0.02184195266083553			0.0051378992306974364	-0.03081038040179666			0.0035191279693226377	1.0606847171522729e-05			0.031258595110634495	1.5535062005353352e-05		0.01604058125040221										-6.588281279566492e-06	-2.6711450608671534e-08	-2.7769938372278885e-06		0.04012962754462655			-0.002385180745089578	-0.010529044474237068			0.012181545233607384								-0.037022726608977825						-0.005458492891202418		-4.819466206235258e-06		0.02411947750830485	0.013055561976961033		0.008505751167668272	0.006627256460329039	0.04324684214995968	-0.05248940492553041		0.0173076402173684			-2.841647131987649e-06	-0.00597494286892857			9.744577964870486e-07			-7.487775671444513e-06						-0.017461568926049855	-0.07364226428825517	-0.020378521766861953					1.0756990766551143e-06					2.316644476334069e-06	-0.06588908399909747	-6.922814006199071e-05					2.404598756801742e-06	-8.567168150512709e-06					-2.517925428210208e-06	-5.089910997839819e-06	0.019441710051205305													0.023569007230767013	-0.021370051095586953	-0.03442323678738463							-0.016538542522438797			0.08884509151339978		5.137581492442135e-06			-4.2508060703027483e-07			-5.076969911077527e-06		-5.665538953536286e-06	-0.16507767686964092	-0.024031408897581548	-0.03094106870223973				-0.014857885453397173	0.05619348850015729					-7.0985972470308565e-06				1.93899932876327e-06				-1.803368124973813e-05		-2.94310227582818e-06		1.3875288534985414e-06						4.0395109609299185e-05	-0.08055096841919218	1.009194877554061e-05	-1.1490053705428898e-05		0.01984912050484145	0.05517588596015651		0.04330356718100705	0.13444562594580928				0.16569047214895563	-3.4323660222170426e-07	0.0239618530817552	-1.1657056838969407e-05			-1.2457242553030182e-06		4.548656550482013e-05		-0.02821470689663432		-0.06446146162264352		0.4804953258470143	-0.04430000955346677				-0.1824961335260562	0.05600676528870493					-1.3047743867057946e-05	-2.6603545018823637e-05	-1.1515494599649584e-05	-0.08422939372130023	0.05951880774256706	-0.18277300445144767	-0.053412271141091164		7.576343316476711e-06	-3.092853228553727e-06	-2.589815150237493e-05	1.1872864330538495e-07	-0.12424546528433672																		
2017	12						-8.218658706449715e-06		2.9520145012154846e-06	7.429269728068827e-06		2.732379451249804e-05	5.367382305311886e-06		-8.970305778710489e-06	-8.021335227401329e-06				0.0068455081119821555	0.0053732502516492696			-7.087520334204241e-06	1.8546169836665564e-06			-6.056523859773958e-06		-0.04378814865020735			0.030259168868943618	-1.2513344633342756e-06				0.0017951676437126406		0.0019409822343112828			-0.037889379472361394	1.0306570234348831e-05							-6.099981406480454e-06	0.001399056330609998	-2.9682355505345453e-05	0.031764837981663005				7.0724531562659e-06						-2.771648551706158e-05					-0.04572380700889717	-4.115261301095781e-06					-3.427964840583256e-06		-0.007901367283232347			0.020806198582212464			0.003750905107732774	0.0684523951511253	-0.07326329829984182					-2.974673353426213e-06	-0.006168463144798405					-9.662193563895088e-06		3.4459185441449555e-06			-7.81404978503177e-06	1.2819478403089625e-06		-0.08328356138236644	-9.965459255157258e-06	-9.151293826608342e-07			7.956277709891609e-06	2.5346414009792714e-06		8.271849722028713e-06		2.226749205185082e-06	-1.6320291288153503e-06	-0.12805440683787994	-5.8111250145840974e-06			-0.02641739896398229						-4.873014130021166e-07		0.008125445045446338										-0.0009830114846553911			-0.041834224381068895		0.026385288445256005	2.15526188184385e-06	-0.04296503589573611							-0.04599200734034136			0.10035139958940252		-4.716056770013732e-06			7.783426941385948e-05			-9.355028121755846e-06	-0.04089021500596585		-0.16694953731028636	-0.025630925566626942					-3.5952892209232888e-06						-2.415624200831165e-05				-0.003093389880670125			-3.2123835525311e-05	-0.017364176349136548		-2.0992032798758036e-06								-1.3114233444505585e-05	-0.08440989496480737	-6.0696855747327115e-06	-0.011883668804377426			-1.0653057502937438e-05	-2.6099534438887004e-05		0.1338034379570143		0.018729934852407263		0.18909533644815796	-6.851640533703065e-06	1.3198138125538804e-05								-0.04657242079859262	5.363790962758751e-06	-0.10850797459396305			-0.04370141563349362									-0.1148201323872123	4.7072882787089264e-05		-1.0370854487256135e-05	8.03187141457121e-06	4.021259226530045e-05	-0.17169283692301465	-0.04309865573648841		-2.9135442355900883e-05	0.4573052708659561		0.38606635311798165	-0.029539025806831	5.862732890799055e-05	-1.312116699699052e-05	5.029735253855347e-05															
2018	3			0.1124231243574402			4.9563383253505136e-06	2.0185506416862057e-07	3.5573472012147582e-06	-1.7296626159657744e-06	-1.2956477718115907e-05		-7.509434648313416e-06		5.345241487707687e-07	-0.004604773756670493				3.4866749255876134e-06				-0.09996564879769641	2.6187946811322535e-06	-0.0468986300679554			-2.064856028758311e-06	-0.15620535018029688	2.819412603495904e-06			8.587153603015138e-07			0.061432151337489596															4.499238184350661e-08	-6.681352273904817e-06					1.955721741874909e-06			0.05499169974196582			-0.055543372800648375						1.5035137013466714e-06							-0.052287780080423805			0.1121228717383264		0.006253180646002283		0.11063866877693773						5.887195521814205e-07					-4.888118166489002e-07	1.7826501073829142e-06		4.624853328263492e-06	-4.600291327646905e-06		1.684445067478133e-06	-2.9851477534920117e-06		-0.21991448128592295	2.058845143618879e-06	2.3827672254004262e-07		-1.5204115799605617e-06		-3.0756878375918675e-06		-8.669897592891572e-06		-4.616969581495924e-06	2.828834628172907e-06	-0.46077262821983134	3.0209144259678506e-06									-2.878502079359883e-06	-1.1342624311836648e-05											-6.750639622300704e-06						-0.008960184618374908						-5.865738082058143e-06		-0.01885157495719109			0.27594161961320496	-1.0546792194293573e-05	2.774667063413341e-06					-7.855613756324345e-06	-0.02193443430199035					-0.1409738068614242				1.330841063487569e-06	0.07676020670459333	-0.10177691854712455	-7.240657128581936e-06													2.535794660126463e-06		-4.7561436724912614e-06		5.137078296820875e-07						3.673828092697476e-06	-4.53810066646131e-06			-5.177875739270796e-06	-9.520421480803289e-06	0.15698661699197486	0.39454628369851025				0.13900447023289694	-9.31499928999427e-06	-6.157063661583434e-06	-7.5290756099285975e-06			0.17828159935983587				-0.0909703142177192	-8.089737460213081e-06	-0.06252327643340183		3.526389828755299e-06	-0.12322597751321888		1.7371683072020383e-06		6.750886920238312e-06	-2.4699860249097555e-06				-0.24200812119632523	0.14960919470287276	-7.2549422452319215e-06	-1.5582005455026948e-05	2.3107508595406274e-06	0.18895761318419665	-0.4999906548687425	-1.8005129131937556e-05		-2.9589547853811912e-06	-3.968121593954222e-06	-3.017302770944825e-06	0.38956244074361385	-1.546101237386735e-06	9.203419473864347e-06	2.2712325671462036e-05	1.1470632598810797e-05	-8.445877982682672e-06														
2018	6			0.07020904676274042	-6.102730229231548e-06						0.05942283297123152	-8.991778915299e-06				-1.5864778656778503e-05			0.020219892874543732	-1.870953299265366e-06				-0.043707113488033605	-0.008134622612563177				0.03254135310329709		-0.018247636547160325				1.7813455159217212e-06		0.016604314733514397			0.0030563799315855514	2.4402409211712863e-05		-0.05081083147881381	8.973462443310142e-06	1.905022113483869e-06	-4.5505137291685725e-07					0.006077925501730895	0.009833918854158786					-1.0415085471591705e-06	-1.8449988608138195e-06						-0.06375651881960077				-6.2679586174490665e-06		-1.6100594901719242e-07				0.022987652791469516			-0.009158907808984035			0.021883548300976007				0.05957852533287974				2.7142005929423168e-06		-1.47434838206694e-06			-0.02952450390129051	-1.333139349144471e-06	-0.014566994687563986	0.015711935277832597	-1.2277175405092826e-06	-2.681376702115636e-06					-7.90661409392605e-07	-0.04538493253843142	-2.7006359423115444e-06										-5.008501514105922e-07		-2.0603600275522796e-06					0.004165093701775891			-5.772160250392523e-07	0.0022739112334070953	-4.048387056289132e-06		-2.117491524395381e-06		4.34011951173195e-06				7.54291397785613e-06	1.047158910489974e-05				-0.005731930419388794											3.337261313963326e-06				0.10662706640738372	0.02027593725952106				0.013575548672210768				-0.04056175980787782	-4.430552961399765e-07		-0.08163975159265238						0.04156891255127381		0.0035725895147872273								-0.025483419760482726		0.003881083667351908	-2.250594739241899e-06		3.274267512732648e-05		0.06154063129997771		-7.313892043194414e-06				-1.9268000737687947e-06		5.190659219874521e-07	-0.06553964690814938			0.01279680522259092	-2.3224330261854157e-06		0.09828284749678057		2.3712463933549656e-06		0.13842518855249378	1.2573214452222383e-06		0.008466693127460418			9.470584504314204e-06		-0.008953360623164939							-0.0253179000307403				2.5426835749110413e-06					-0.06090465054661298	4.4009908505831385e-06	-0.038407220883509736	4.232669724314322e-06	2.37961963373861e-06	8.26837703713443e-06	-0.22169512044607778			0.05718891495914003	1.8823006690439563e-05	-0.4412978510996428	0.06376589754504774	2.707388082006027e-06	0.07170572236081296	0.49998979837901186	0.11118848705067509	-0.4999893767584315	-8.712598125504323e-06	0.06094382757691793	0.08036872570204942											
2018	9				3.7337472157736914e-08		7.80154253153789e-08		5.7071946191752416e-08	-5.6268788944926e-08		1.779629620686077e-07	-4.382285365575505e-08		0.002101957133381821	6.576071246714982e-08				0.01907660350483742								-2.6577992075402766e-08			8.403485568478445e-08		0.05092657117627106	8.208020256831629e-08				0.010224832316288767		-2.97353158515853e-07	-2.0309298501354427e-07		-9.347604908494569e-07	2.9788388673179203e-07	-3.994819045789975e-08						0.006813119595705606	0.00562181993503172		0.039507773138547725		8.806441796223897e-08	9.449563042446626e-09											4.809826186825037e-07	-0.012084979255055741	9.63019276036589e-08					5.587202576127361e-08		-0.0017942336923739575			0.01897298661328496			1.2868330685489144e-07		-0.06786619458184598					1.328820257948101e-08	-0.003582016956410308		3.0057465739729864e-07			0.0006922353690080389	1.0954896196530888e-08	2.852459386990821e-08			1.1268978765578901e-07	-9.645028380055281e-09		-0.05355495249616499	6.937886569760395e-08	6.486767106249215e-08		-1.295295319331541e-07	-3.759900820819583e-07	-3.240142115307581e-08		-2.2790120191480013e-08			1.3610451286365657e-07	-0.13672147310605523	7.849549387426212e-08								7.011867227139618e-08											-2.181754770278855e-08		-5.730009441134836e-08			-1.3235133831013288e-07		0.02740586342462593		-0.04268523170265053					-2.4872441140125472e-08					0.15277653909081054		8.157835104080354e-08			2.4766107213914663e-08		9.532965096535419e-09		-0.04084787951491009		-0.009572602061140908	-0.02458790524329166					0.001734171254240914	0.07651339024407554					5.5334925345462425e-08						-4.69694584336298e-08	6.645497619984652e-08			1.923446400711589e-08				2.0286607145701795e-07				-2.955435022115293e-07	-0.08620161706058543	0.03385876641969465				-1.619681794086411e-08			0.11758157198462468		0.052500891348692284			-1.3507848795078476e-08					-7.621200657037644e-08				3.68855258134571e-08	-7.507950909456686e-08	5.076423746298084e-08			2.8265650250285273e-08		-4.355808075922778e-08		5.6495139962898053e-08					-0.1110626395705019	3.7776621516803875e-08	7.416085733113832e-09	-1.9589771209798775e-07		0.041808423772470675		-0.021170204418878662		-9.198639935090834e-08			0.12723147451379319	-0.13217081760771082	-1.4375807004557362e-08	0.09228703535534757	0.2733730455705559	-0.4071060435550694			-4.400652399220985e-07	-4.866413828082921e-08										
